Open,High,Low,Close,SMA_20,EMA_20,RSI,MACD,MACD_signal,Date
936.830844264433,941.7920001957538,931.1317511730765,934.7603759765625,878.0971557617188,888.6689165032057,68.03898899406043,11.799484265981505,3.240424545479365,2014-06-17
940.1517385118632,940.1517385118632,910.7540787885949,913.1116333007812,881.4591796875,890.996794293451,58.745480735594874,12.168647194197888,5.02606907522307,2014-06-18
914.3212506225397,938.5118128587413,906.1621010269324,933.2022094726562,885.234829711914,895.0163576438514,63.700716145346426,13.921870411563305,6.805229342491118,2014-06-19
936.8311162386457,942.6122930039074,927.4419342213305,939.9061889648438,889.0218200683594,899.2915796744221,65.20269341036727,15.67161493837375,8.578506461667644,2014-06-20
940.1516266984174,942.980651736593,924.1817793569162,930.2499389648438,891.7960021972656,902.2399948449385,61.27013955514823,16.093604354668287,10.081526040267773,2014-06-23
930.3116419248353,951.0171235983496,924.5715083915837,946.7325439453125,895.8522125244141,906.4773804735455,65.13553700594078,17.555671623943113,11.576355157002842,2014-06-24
947.1222530019771,951.222349335319,940.1520892352959,947.3477783203125,899.5513488769532,910.3697993160948,65.27485004916176,18.55017981498247,12.971120088598768,2014-06-25
941.3821192124445,961.1240430400716,939.3935324484951,946.15869140625,903.0001647949218,913.7782652294429,64.73643736274279,19.023098902395986,14.181515851358213,2014-06-26
949.9920724883622,986.8518888647284,949.172053435718,983.83837890625,908.7106414794922,920.4506570081865,72.48216246661335,22.182619140085876,15.781736509103748,2014-06-27
984.2487584652487,998.3735719373356,974.429046638066,994.4374389648438,915.1845855712891,927.4970171945348,74.19895543697996,25.250742417706874,17.675537690824374,2014-06-30
991.771890387567,991.8129313755245,976.7656034908135,980.2301635742188,920.9735565185547,932.5192216116476,68.06869173268375,26.23344105228648,19.387118363116798,2014-07-01
984.0227777826348,988.8403892988623,977.2576211853792,984.6788330078125,927.7839752197266,937.4868036493776,68.93419361588587,27.059284654682187,20.921551621429877,2014-07-02
983.6131622487636,1002.4736063769183,980.7430946640444,991.3623046875,934.6260192871093,942.6178037482464,70.2393149476627,27.931099637791476,22.3234612247022,2014-07-03
989.1069199377584,994.4780846567872,984.4328514784359,988.3279418945312,941.3142944335938,946.9711502383688,68.82557930267686,28.053785004175325,23.469525980596824,2014-07-04
992.2439272961111,1024.204161226304,988.2872738990974,1020.32958984375,948.9968566894531,953.957668296024,74.6260750648043,30.383042777158153,24.85222933990909,2014-07-07
1018.8533141274847,1019.3453056171642,997.6558382721448,1004.2979736328125,954.9686462402344,958.7519830900039,67.81832748078757,30.582838966774716,25.998351265282217,2014-07-08
1012.7236946266562,1013.8101800080174,976.4788866484383,983.2644653320312,958.8883453369141,961.0865052082922,60.075030169556456,28.712965359525583,26.54127408413089,2014-07-09
983.8386412548479,992.0593544697232,957.3724992533457,964.2606811523438,961.2346221923829,961.3888076791543,54.06834348186998,25.404780002081566,26.313975267721027,2014-07-10
972.1327317189705,988.1231056274647,968.073676843736,981.7474365234375,964.9431640625,963.3277247119432,58.20907258883748,23.91833856927576,25.834847928031976,2014-07-11
991.7310326363179,1000.0132048004009,977.9751934194983,994.7855834960938,968.1515075683594,966.3237112628146,61.02996684871565,23.521254144591126,25.372129171343808,2014-07-14
994.7651790894834,996.3232354447448,981.460388825456,983.7359619140625,970.6002868652344,967.9820208486477,57.488355507937605,22.060648339281897,24.70983300493143,2014-07-15
987.9795498373627,993.8632273827,978.6314114419773,984.7815551757812,974.1837829589844,969.5819764988508,57.73827780891985,20.74830481082313,23.917527366109773,2014-07-16
988.123350389029,996.2415622504038,973.7730112754955,976.62255859375,976.3548004150391,970.2525081269365,55.020104312084825,18.832807392400582,22.900583371367937,2014-07-17
1005.3434063178338,1018.8737213294522,998.3732440391212,1000.915283203125,979.4052551269531,973.1727724199068,60.91938306392806,19.055323829513668,22.131531462997085,2014-07-18
1011.9034901580734,1012.662047806166,1001.6737727066577,1010.1609497070312,983.4008056640625,976.6954559710615,62.91303112367819,19.750051427796848,21.655235455957037,2014-07-21
1010.6737405171841,1041.4244628452932,1009.4026706209526,1038.308349609375,987.9795959472656,982.5633506032818,68.22711575404374,22.31465849640756,21.78712006404714,2014-07-22
1041.4245298960527,1064.5080936298932,1038.267475553772,1060.346435546875,993.6295288085937,989.9712634550526,71.65202761841581,25.827691875701817,22.595234426378077,2014-07-23
1063.9338618666811,1066.8449700416907,1052.4946341648808,1064.056884765625,999.5244384765625,997.0270369132023,72.19546032400068,28.581726035041243,23.792532748110713,2014-07-24
1063.5648337997995,1071.9085686616268,1052.494575313834,1068.3824462890625,1003.7516418457031,1003.8227901870938,72.84890938024643,30.75878646904232,25.185783492297038,2014-07-25
1073.1295015883768,1082.498538974902,1063.9062454476443,1078.1888427734375,1007.9392120361329,1010.9052713857933,74.32225470881059,32.89620975974515,26.72786874578666,2014-07-28
1076.3145265872035,1086.8078231684515,1071.2344490485573,1080.5826416015625,1012.9568359375,1017.5412114063428,74.68340293472329,34.38690187681573,28.259675371992476,2014-07-30
1072.2756247427671,1081.8111791526876,1069.839635118569,1074.3367919921875,1017.4397338867187,1022.9503143192803,71.84412180597602,34.66470511221371,29.540681320036725,2014-07-31
1072.2341836860423,1077.626564394217,1045.1680780784336,1047.8330078125,1020.2632690429688,1025.320094651968,61.209872877945635,32.37305585937679,30.107156227904742,2014-08-01
1054.329377064245,1058.4517142961101,1036.0076975260038,1051.851806640625,1023.4394622802735,1027.8469243651734,62.12532896126592,30.529268392766767,30.19157866087715,2014-08-04
1059.7003741097872,1059.7420549333347,1036.8816481257097,1050.8726806640625,1024.966616821289,1030.0398535364961,61.74300539676442,28.658686756776433,29.885000280057007,2014-08-05
1047.7290091785856,1055.515801645903,1036.944246714647,1043.773193359375,1026.940377807617,1031.3477906624846,58.91200912856324,26.30019575547817,29.16803937514124,2014-08-06
1036.839633874081,1038.921641171017,1023.9520290381503,1028.4283447265625,1029.1985717773437,1031.0697481923967,53.230870284187986,22.928567350641515,27.9201449702413,2014-08-07
1026.4300832631143,1044.2104136633895,1026.4300832631143,1032.134765625,1032.5922760009767,1031.171178424073,54.37534955224178,20.321352833329684,26.40038654285898,2014-08-08
1037.2146162550907,1039.1509445261636,1022.2658407551071,1027.8455810546875,1034.897183227539,1030.854454865084,52.76615421249941,17.704923854518256,24.661294005190836,2014-08-11
1036.7983715302953,1036.7983715302953,1016.1032309780061,1029.24072265625,1036.619940185547,1030.7007660832903,53.25078308275271,15.56454294355683,22.841943792864036,2014-08-12
1028.5121337902904,1053.4962342062488,1028.5121337902904,1041.0250244140625,1039.484393310547,1031.6840287814591,57.24148120304751,14.650290883528896,21.203613210997013,2014-08-13
1046.8333796270251,1054.3286066887938,1036.8605839519432,1040.899658203125,1042.290298461914,1032.5617077739987,57.18555411621417,13.757040929260938,19.7142987546498,2014-08-14
1037.2773857215784,1043.0861686038465,1028.5121103598808,1035.8408203125,1045.2512115478517,1032.874004206237,54.8564238798577,12.496871806530862,18.270813365026015,2014-08-18
1041.003710817357,1043.0440374263515,1013.9376143361058,1015.39501953125,1045.9751983642577,1031.2093389990955,46.59613267085909,9.73614127134033,16.563878946288877,2014-08-19
1017.8937146590104,1022.2867718860482,1011.8767318506727,1014.4375610351562,1046.189028930664,1029.6120268120537,46.24495030615786,7.385844119906096,14.728271981012323,2014-08-20
1018.9342713243534,1024.3474897662072,1011.8554472080829,1012.8756103515625,1044.9173919677735,1028.018082387245,45.64063094428233,5.33567399949402,12.849752384708664,2014-08-21
1017.6855097750869,1027.7624081567897,1014.271036989293,1026.0968017578125,1043.2049102783203,1027.83510327968,51.426749376014165,4.723291891983308,11.224460286163593,2014-08-22
1028.511825919766,1052.871316533655,1027.2209404537905,1050.185546875,1042.5113433837892,1029.9637169554246,59.818735839153646,6.111287949384632,10.201825818807801,2014-08-25
1053.0801085326366,1061.824545970037,1041.0044568333697,1055.078857421875,1041.8461639404297,1032.3556350950867,61.28210088001355,7.519454500097481,9.665351555065737,2014-08-26
1055.162001494553,1069.0697788452844,1046.8548071740186,1061.8035888671875,1041.0269012451172,1035.160202121001,63.262252539899116,9.073472915808225,9.546975827214235,2014-08-27
1060.575051497617,1061.5327956689307,1046.4173947442134,1050.310791015625,1039.5133087158204,1036.6031153490605,57.81975291661817,9.270802923823794,9.491741246536147,2014-08-28
1051.5800618380122,1065.9875910373257,1050.6015795378514,1056.4727783203125,1038.6201080322267,1038.4954642034654,59.815878886572065,9.811310573511037,9.555655111931125,2014-09-01
1060.075278368531,1063.82289299746,1046.8753671743023,1056.78564453125,1039.0677398681642,1040.2373861394449,59.91959196050807,10.147933409055668,9.674110771356034,2014-09-02
1057.243892877864,1089.3068230675433,1057.243892877864,1085.309326171875,1040.7406158447266,1044.529951856819,68.02271184351369,12.571416691323748,10.253571955349578,2014-09-03
1091.8046559522802,1094.0740236350284,1073.2539501042831,1076.293701171875,1042.011666870117,1047.5550708392052,63.64299832541068,13.607697990065844,10.924397162292832,2014-09-04
1082.602275806139,1091.7215301293916,1075.585971160498,1082.06103515625,1043.926058959961,1050.8413531551141,65.18716814683226,14.724598037804526,11.684437337395172,2014-09-05
1087.64117156831,1103.4644351669301,1082.2487902266826,1100.4246826171875,1047.5258758544921,1055.5635750086449,69.61271931019517,16.89676684089045,12.726903238094229,2014-09-08
1104.296825638361,1110.5428484078088,1093.0956654693623,1095.656494140625,1050.7019622802734,1059.3819482593096,67.22311604112981,18.025684436734537,13.78665947782229,2014-09-09
1098.4672598128075,1100.4451671229328,1078.9796474567286,1082.7064208984375,1053.445004272461,1061.6033266058932,61.089619573798906,17.671688853626165,14.563665352983067,2014-09-10
1086.8084365999232,1092.8045804134874,1079.105005152759,1081.9573974609375,1056.0808380126953,1063.5418095444688,60.74439353414016,17.13320396183326,15.077573074753108,2014-09-11
1086.8081610526622,1092.7835645946986,1079.8125939367658,1085.808837890625,1058.3200286865235,1065.6624789107693,61.93554822625625,16.82330131494109,15.426718722790705,2014-09-12
1088.4736983644211,1090.3891862407545,1063.4896042933174,1065.2801513671875,1059.5390533447267,1065.6260667637616,52.74808104461014,14.751165543398884,15.291608086912342,2014-09-15
1068.486298800128,1072.2339124747973,1059.325465373159,1062.1778564453125,1060.855905151367,1065.2976657810523,51.504685920177266,12.71211637770034,14.775709745069943,2014-09-16
1066.4046704426555,1084.6222433953562,1066.4046704426555,1078.97998046875,1064.0351531982421,1066.6007433703567,57.3663484822506,12.310043689889199,14.282576534033794,2014-09-17
1079.1879735865048,1104.2137496500775,1074.7324969340361,1100.2579345703125,1068.326171875,1069.806190151305,63.39966921255364,13.5521307295935,14.136487373145737,2014-09-18
1100.5493715101325,1140.940324607553,1100.1329699318085,1130.1971435546875,1074.1922485351563,1075.5577095230556,69.86229729933126,16.759148577350743,14.66101961398674,2014-09-19
1130.1139855404672,1138.4420178583778,1114.394824540411,1133.3619384765625,1079.5555053710937,1081.0628741852943,70.45615327297546,19.333244223038264,15.595464535797046,2014-09-22
1134.2778010123998,1158.616450823162,1117.330278576076,1119.37060546875,1083.0147583007813,1084.7112295456234,64.41326579578595,20.013546221480283,16.479080872933693,2014-09-23
1121.3692699003707,1127.1780506507425,1096.2810788452286,1100.5491943359375,1085.2882751464845,1086.219607144701,57.29433116871519,18.817048651585537,16.94667442866406,2014-09-24
1108.0236403061278,1134.6941788606277,1107.6280791813836,1127.865234375,1088.591357421875,1090.1858573571105,63.58467171744032,19.84423980476572,17.526187503884394,2014-09-25
1128.4486368693822,1134.652981699379,1111.8342492638376,1117.6221923828125,1091.9569274902344,1092.7988416452727,60.01487541843078,19.60576525241322,17.94210305359016,2014-09-26
1122.368899200333,1155.7018696089285,1113.9992875353612,1152.578857421875,1096.7622314453124,1098.4921764811395,66.85409576508565,21.98406456348789,18.750495355569704,2014-09-29
1154.6606716614795,1156.2013370829475,1127.6778305640557,1139.5245361328125,1100.8991760253907,1102.4000202574894,62.55127462203093,22.55550347003441,19.511496978462645,2014-09-30
1145.9374062021004,1166.7574898903654,1139.691381095621,1155.7645263671875,1104.4219360351562,1107.4823541726987,65.52402209408316,24.041667036936587,20.417530990157434,2014-10-01
1140.7740589040463,1182.455805188262,1134.9444355081646,1137.3387451171875,1107.474188232422,1110.3258199769357,59.73050861848958,23.462198198618353,21.026464431849618,2014-10-07
1140.1076477106767,1140.9196105462197,1103.1520035418225,1117.288818359375,1109.235577392578,1110.988962680025,54.122708113929804,21.141398561721644,21.049451257824025,2014-10-08
1127.6153073521148,1133.9862708904561,1118.6626747420444,1126.8033447265625,1110.554510498047,1112.4950943035049,56.22310037759928,19.841174185333557,20.807795843325934,2014-10-09
1126.7824621807622,1135.714254048871,1111.167405886683,1115.3314208984375,1111.5382568359375,1112.7652206458793,53.068302113906974,17.68123040346586,20.18248275535392,2014-10-10
1115.9561620848192,1134.6109719920753,1111.792146554652,1131.1756591796875,1113.96171875,1114.5185957443373,56.68348371136386,17.051399093629925,19.556266023009123,2014-10-13
1136.775867559859,1139.1493353028836,1115.4561353575036,1123.95068359375,1116.0613830566406,1115.4168898252337,54.61741530196292,15.787272247516967,18.802467267910693,2014-10-14
1123.95068359375,1123.95068359375,1123.95068359375,1123.95068359375,1117.9684753417969,1116.229632088902,54.61741530196293,14.616947541901027,17.96536332270876,2014-10-15
1136.7766122934704,1148.685741276963,1109.3982012098456,1115.1654052734375,1120.4627380371094,1116.128277154096,51.94724365707776,12.832631652497412,16.938816988666492,2014-10-16
1030.5939529900638,1045.7301917113284,1011.8558811175172,1016.4987182617188,1118.1787811279296,1106.6397477357743,32.64453579671332,3.4175757193802383,14.23456873480924,2014-10-17
1036.8395680384435,1038.3386538612558,1006.837824462499,1009.0656127929688,1114.6830627441407,1097.3469729793167,31.689209852485696,-4.590793618539237,10.469496264139545,2014-10-20
1010.1276731760204,1017.5812197583255,1005.6096759964628,1013.2714233398438,1110.3337371826171,1089.3397777755574,32.886000777791615,-10.477334069084009,6.2801301974948345,2014-10-21
1034.7576474855862,1036.4232533567904,1018.1432695845305,1020.9539794921875,1104.8715789794921,1082.8268446057127,35.12197762698403,-14.357042659847139,2.1526956260264405,2014-10-22
1048.9152365555478,1049.2066972340015,1018.0806893211285,1023.1607666015625,1099.361520385742,1077.14436098627,35.78379505377957,-17.057047368559324,-1.6892529728907126,2014-10-27
1034.71626625637,1034.71626625637,1021.6204566344958,1032.093017578125,1094.997640991211,1072.853756852161,38.51765451292717,-18.265509129464817,-5.004504204205534,2014-10-28
1032.6772643761226,1048.9497546026555,1031.842777697839,1045.6326904296875,1092.2518157958984,1070.261274335735,42.512817571369105,-17.924067841394617,-7.588416931643351,2014-10-29
1052.2042295325004,1074.359788805592,1046.8634946390125,1067.391845703125,1089.2281463623046,1069.9879954183434,48.32432484255172,-15.716520909083783,-9.214037727131437,2014-10-30
1068.5599021939656,1093.1772525373642,1068.5599021939656,1088.1077880859375,1087.752426147461,1071.7136899581144,53.177436626075284,-12.155301887030873,-9.802290559111325,2014-10-31
1105.2775543789799,1105.2775543789799,1076.6963869667638,1080.8062744140625,1084.1637969970702,1072.5796503824904,51.347051259785374,-9.809107995862178,-9.803654046461496,2014-11-03
1100.6877675732412,1100.6877675732412,1080.660090225434,1084.6239013671875,1081.418765258789,1073.7267219048426,52.27207516689516,-7.554597150442532,-9.353842667257704,2014-11-05
1086.8354203022684,1091.3833317438214,1066.8911692331867,1073.5045166015625,1077.3057647705077,1073.7055594950066,49.33017200147582,-6.589166672793908,-8.800907468364944,2014-11-07
1074.4434915562174,1077.3224301933458,1064.3878851368029,1072.16943359375,1074.047299194336,1073.559261790125,48.97377470224519,-5.864187402635025,-8.21356345521896,2014-11-10
1075.6527608268523,1082.3286507311307,1066.2230255906607,1076.779296875,1072.0218231201172,1073.8659317982083,50.3087288268992,-4.861616973064656,-7.5431741587881,2014-11-11
1076.4875287872576,1089.4220688618332,1074.401312646197,1081.39013671875,1069.7511627197266,1074.5825227430219,51.6706760995991,-3.6529079940073643,-6.765120925831953,2014-11-12
1082.7460246563692,1086.8766912872675,1070.291275302647,1080.0130615234375,1067.9852447509766,1075.099716912585,51.219158247587494,-2.774137350850424,-5.966924210835647,2014-11-13
1078.657141233571,1089.484582311588,1074.401280805139,1087.5235595703125,1065.8026397705078,1076.282940022845,53.60059451376219,-1.454899682519681,-5.064519305172454,2014-11-14
1082.7883575552216,1095.263894117025,1081.599173152327,1092.4683837890625,1064.2285247802733,1077.8244108577228,55.15294715465141,-0.01026995133474884,-4.053669434404913,2014-11-17
1093.177777345571,1095.9524053851535,1076.3837294302432,1078.928955078125,1061.9774383544923,1077.9296055453801,50.20049660449641,0.041611108423239784,-3.2346133258392826,2014-11-18
1083.9984019282722,1083.9984019282722,1067.0791609244998,1073.8802490234375,1059.9131805419922,1077.5439525432903,48.45330995340825,-0.3209613204414836,-2.651882924759723,2014-11-19
1079.8258132109836,1089.1094779497566,1068.3725033783826,1087.106689453125,1063.4435791015626,1078.454689391846,53.062250733057674,0.4537303017100385,-2.030760279465771,2014-11-20
1088.1705110254568,1101.522296436812,1079.2623259499028,1094.074462890625,1067.6940216064454,1079.94228686792,55.32829603133765,1.6113454901283149,-1.3023391255469536,2014-11-21
1094.0119056334966,1111.953367091254,1094.0119056334966,1108.907470703125,1072.4758239746093,1082.7008758046063,59.77983391907749,3.6832059277480766,-0.3052301148879477,2014-11-24
1109.8669868897596,1117.9614647695391,1091.5082848509817,1099.8531494140625,1076.4207824707032,1084.3344256721734,56.10458094692707,4.54220251048514,0.6642564101866699,2014-11-25
1097.3704412009906,1108.3439571608815,1091.090910995862,1096.2230224609375,1080.0738952636718,1085.466672985389,54.653794634460006,4.873859762687971,1.5061770806869301,2014-11-26
1096.223571348988,1113.2053568314884,1095.3890845747515,1107.0718994140625,1083.8228393554687,1087.5243135976436,58.13777047368242,5.9436001045471585,2.3936616854589756,2014-11-27
1109.178650508268,1123.1770802564438,1099.5820556187603,1102.77392578125,1086.6799011230469,1088.9766576151299,56.29254799106207,6.371124126981158,3.189154173763412,2014-11-28
1105.9032780817026,1126.5568197776258,1103.712750932135,1123.615234375,1089.4910705566406,1092.2755696874983,62.50679916954602,8.29602797395114,4.210528933800958,2014-12-01
1123.63604176327,1131.1255375243577,1105.4234151413298,1108.740478515625,1090.522705078125,1093.843656242558,56.34895459775875,8.523011683234245,5.073025483687616,2014-12-02
1114.831942901777,1115.457807633044,1092.551199215074,1099.581787109375,1091.4614807128905,1094.3901448965405,52.89374764771763,7.873111722963358,5.633042731542764,2014-12-03
1111.5358311854936,1112.787560725117,1097.307798005371,1100.6666259765625,1092.2636169433595,1094.9879049993997,53.259342032538214,7.360748624145572,5.9785839100633265,2014-12-04
1101.8977619453185,1105.6112883396413,1073.2122858064806,1076.049560546875,1092.390869140625,1093.1842531467782,44.76852512089761,4.911686861459657,5.765204500342593,2014-12-05
1082.7461010418435,1082.7461010418435,1043.7964076818512,1048.44873046875,1091.204833984375,1088.9237271774423,37.54183095123661,0.7351570199439266,4.75919500426286,2014-12-08
1049.7839881966747,1067.7254474544081,1046.9050505970765,1049.30419921875,1089.8310791015624,1085.1504388004241,37.8765566816065,-2.477188306257176,3.311918342158853,2014-12-09
1049.3668870866845,1056.4182580268555,1041.5226927662682,1046.4044189453125,1088.0817932128907,1081.4603416713658,37.149778792647396,-5.197074514623182,1.6101197708024462,2014-12-10
1043.358918211859,1052.6633648192526,1037.6843670545186,1039.8331298828125,1086.0727966308593,1077.4958453105512,35.487964575488,-7.793018967592161,-0.2705079768764753,2014-12-11
